id,picking_slip_id,item_id,stock_id,order_fulfillment_product_id,quantity,refunded_quantity,location_id,location_code,is_pre_order,is_sales_only,pre_order_shipping_at,pre_order_deadline_at,created_at,updated_at
236,51,102112,1667,232,2,0,1015,GA11-B-4-4,0,0,,,2022-12-01 22:28:24,2022-12-01 22:28:24
237,51,150270,1818,233,1,0,420,GA02-B-2-5,0,0,,,2022-12-01 22:28:24,2022-12-01 22:28:24
238,51,118546,1630,234,1,0,752,GA08-A-2-3,0,0,,,2022-12-01 22:28:24,2022-12-01 22:28:24
239,51,118140,1822,235,3,0,940,GA10-B-3-2,0,0,,,2022-12-01 22:28:24,2022-12-01 22:28:24
240,51,148741,1657,236,15,0,397,GA01-C-1-4,0,0,,,2022-12-01 22:28:24,2022-12-01 22:28:24
241,51,157603,1946,237,1,0,1214,GA15-B-1-3,0,0,,,2022-12-01 22:28:24,2022-12-01 22:28:24
242,51,94037,2398,238,10,0,622,GA06-C-2-5,0,0,,,2022-12-01 22:28:24,2022-12-02 04:39:04
243,51,130409,1783,239,1,0,1439,GA21-C-3-5,0,0,,,2022-12-01 22:28:24,2022-12-01 22:28:24
244,51,540795,1566,240,3,0,1054,GA12-B-1-4,0,0,,,2022-12-01 22:28:24,2022-12-01 22:28:24
245,52,145468,1358,241,2,0,1424,GA21-B-1-2,0,0,,,2022-12-01 23:41:25,2022-12-01 23:41:25
246,52,130409,1783,242,1,0,1439,GA21-C-3-5,0,0,,,2022-12-01 23:41:25,2022-12-01 23:41:25
247,52,130416,1569,243,1,0,1435,GA21-C-1-5,0,0,,,2022-12-01 23:41:25,2022-12-01 23:41:25
248,53,931648,1978,244,1,0,10,FZ,0,0,,,2022-12-02 00:45:58,2022-12-02 00:45:58
249,54,354892,1553,245,2,0,1319,GA17-D-4-2,0,0,,,2022-12-02 01:07:28,2022-12-02 01:07:28
250,54,826081,1368,246,1,0,1914,YN2,0,0,,,2022-12-02 01:07:28,2022-12-02 01:07:28
251,54,825940,1768,247,1,0,1064,GA12-B-3-5,0,0,,,2022-12-02 01:07:28,2022-12-02 01:07:28
252,54,826027,1767,248,1,0,1025,GA11-C-3-2,0,0,,,2022-12-02 01:07:28,2022-12-02 01:07:28
253,54,366815,1167,249,4,0,1241,GA15-D-2-2,0,0,,,2022-12-02 01:07:28,2022-12-02 01:07:28
254,55,901548,1590,250,1,0,10,FZ,0,0,,,2022-12-02 01:11:23,2022-12-02 01:11:23
255,56,893437,983,251,1,0,10,FZ,0,0,,,2022-12-02 01:42:20,2022-12-02 01:42:20
256,56,893438,984,252,1,0,10,FZ,0,0,,,2022-12-02 01:42:20,2022-12-02 01:42:20
257,57,150256,1108,253,2,0,417,GA02-B-2-2,0,0,,,2022-12-02 01:56:47,2022-12-02 01:56:47
258,57,28532,1655,254,4,0,418,GA02-B-2-3,0,0,,,2022-12-02 01:56:47,2022-12-02 01:56:47
259,57,878131,1984,255,1,0,1085,GA12-C-4-5,0,0,,,2022-12-02 01:56:47,2022-12-02 01:56:47
260,57,140468,1278,256,1,0,1525,UR04-3-3,0,0,,,2022-12-02 01:56:47,2022-12-02 01:56:47
261,57,920830,1699,257,1,0,1476,UR00,0,0,,,2022-12-02 01:56:47,2022-12-02 01:56:47
262,57,148227,1804,258,1,0,379,GA01-A-1-4,0,0,,,2022-12-02 01:56:47,2022-12-02 01:56:47
263,58,902278,1854,259,1,0,10,FZ,0,0,,,2022-12-02 02:48:06,2022-12-02 02:48:06
264,58,930222,1781,260,1,0,10,FZ,0,0,,,2022-12-02 02:48:06,2022-12-02 02:48:06
265,59,755035,1309,261,1,0,1811,UR35-1-2,0,0,,,2022-12-02 03:22:33,2022-12-02 03:22:33
266,59,130434,1784,262,3,0,1419,GA21-A-5-2,0,0,,,2022-12-02 03:22:33,2022-12-02 03:22:33
267,59,824009,1022,263,4,0,525,GA04-D-5-3,0,0,,,2022-12-02 03:22:33,2022-12-02 03:22:33
268,59,145468,1358,264,1,0,1424,GA21-B-1-2,0,0,,,2022-12-02 03:22:33,2022-12-02 03:22:33
269,59,142020,1028,265,2,0,406,GA02-A-2-2,0,0,,,2022-12-02 03:22:33,2022-12-02 03:22:33
270,59,158720,1116,266,1,0,1717,UR24-4-3,0,0,,,2022-12-02 03:22:33,2022-12-02 03:22:33
271,59,278631,1218,267,1,0,1467,GA22-6-4,0,0,,,2022-12-02 03:22:33,2022-12-02 03:22:33
272,59,145763,1153,268,1,0,1463,GA22-5-4,0,0,,,2022-12-02 03:22:33,2022-12-02 03:22:33
273,59,130409,1783,269,2,0,1439,GA21-C-3-5,0,0,,,2022-12-02 03:22:33,2022-12-02 03:22:33
274,60,920183,1227,270,1,0,2002,NON_FZ,0,0,,,2022-12-02 03:22:35,2022-12-04 13:07:59
275,61,864057,1366,271,1,0,10,FZ,0,0,,,2022-12-02 03:55:16,2022-12-02 03:55:16
276,62,849023,1486,272,3,0,1475,UR,0,0,,,2022-12-02 04:36:32,2022-12-02 04:36:32
277,62,931746,1864,273,1,0,1475,UR,0,0,,,2022-12-02 04:36:32,2022-12-02 04:36:32
278,62,52905,1687,274,1,0,1350,GA18-D-1-4,0,0,,,2022-12-02 04:36:32,2022-12-02 04:36:32
279,63,311405,1843,275,2,0,619,GA06-C-2-2,0,0,,,2022-12-02 04:51:20,2022-12-02 04:51:20
280,63,311400,1583,276,2,0,442,GA03-B-1-1,0,0,,,2022-12-02 04:51:20,2022-12-02 04:51:20
281,63,743592,1773,277,2,0,884,GA09-C-4-2,0,0,,,2022-12-02 04:51:20,2022-12-02 04:51:20
282,63,369582,1432,278,4,0,1017,GA11-C-1-1,0,0,,,2022-12-02 04:51:20,2022-12-02 04:51:20
283,63,338029,1244,279,3,0,1292,GA16-D-5-5,0,0,,,2022-12-02 04:51:20,2022-12-02 04:51:20
284,63,906950,1684,280,1,0,584,GA06-A-2-5,0,0,,,2022-12-02 04:51:20,2022-12-02 04:51:20
285,63,774501,1555,281,10,0,1071,GA12-C-1-2,0,0,,,2022-12-02 04:51:20,2022-12-02 04:51:20
286,63,2038,1910,282,5,0,1649,UR19-2-3,0,0,,,2022-12-02 04:51:20,2022-12-02 04:51:20
287,64,217,1689,283,1,0,1708,UR24-1-3,0,0,,,2022-12-02 05:19:03,2022-12-02 05:19:03
288,64,278638,1220,284,1,0,1471,GA22-7-3,0,0,,,2022-12-02 05:19:03,2022-12-02 05:19:03
289,64,278631,1218,285,1,0,1467,GA22-6-4,0,0,,,2022-12-02 05:19:03,2022-12-02 05:19:03
290,64,145768,1151,286,1,0,1472,GA22-7-4,0,0,,,2022-12-02 05:19:03,2022-12-02 05:19:03
291,64,145763,1153,287,1,0,1463,GA22-5-4,0,0,,,2022-12-02 05:19:03,2022-12-02 05:19:03
292,64,145756,941,288,1,0,1462,GA22-5-3,0,0,,,2022-12-02 05:19:03,2022-12-02 05:19:03
293,64,111097,659,289,1,0,392,GA01-B-2-3,0,0,,,2022-12-02 05:19:03,2022-12-02 05:19:03
294,64,52905,1687,290,1,0,1350,GA18-D-1-4,0,0,,,2022-12-02 05:19:03,2022-12-02 05:19:03
295,64,887234,1734,291,1,0,1476,UR00,0,0,,,2022-12-02 05:19:03,2022-12-02 05:19:03
296,64,145545,1815,292,2,0,1423,GA21-B-1-1,0,0,,,2022-12-02 05:19:03,2022-12-02 05:19:03
297,64,810503,1544,293,1,0,951,GA10-C-1-4,0,0,,,2022-12-02 05:19:03,2022-12-02 05:19:03
298,64,810529,1543,294,1,0,1207,GA15-A-3-3,0,0,,,2022-12-02 05:19:03,2022-12-02 05:19:03
299,64,130434,2401,295,80,0,1419,GA21-A-5-2,0,0,,,2022-12-02 05:19:03,2022-12-02 05:43:35
300,65,893032,1714,296,1,0,10,FZ,0,0,,,2022-12-02 06:03:27,2022-12-02 06:03:27
301,66,140492,1397,297,2,0,654,GA06-D-5-2,0,0,,,2022-12-02 06:10:27,2022-12-02 06:10:27
302,66,922087,1475,298,1,0,966,GA10-D-1-4,0,0,,,2022-12-02 06:10:27,2022-12-02 06:10:27
303,66,929990,289,299,2,0,941,GA10-B-3-3,0,0,,,2022-12-02 06:10:27,2022-12-02 06:10:27
304,66,100955,1880,300,5,0,892,GA09-D-1-5,0,0,,,2022-12-02 06:10:27,2022-12-02 06:10:27
305,66,403893,1577,301,5,0,727,GA07-D-2-4,0,0,,,2022-12-02 06:10:27,2022-12-02 06:10:27
306,66,403925,1656,302,3,0,740,GA07-D-5-2,0,0,,,2022-12-02 06:10:27,2022-12-02 06:10:27
307,66,159995,1851,303,1,0,764,GA08-A-4-5,0,0,,,2022-12-02 06:10:27,2022-12-02 06:10:27
308,66,140468,1278,304,1,0,1525,UR04-3-3,0,0,,,2022-12-02 06:10:27,2022-12-02 06:10:27
309,67,902278,1854,305,1,0,10,FZ,0,0,,,2022-12-02 06:11:33,2022-12-02 06:11:33
310,68,893438,984,306,3,0,10,FZ,0,0,,,2022-12-02 06:18:53,2022-12-02 06:18:53
311,69,882016,1439,307,1,0,10,FZ,0,0,,,2022-12-02 06:33:51,2022-12-02 06:33:51
312,69,907892,1031,308,1,0,10,FZ,0,0,,,2022-12-02 06:33:51,2022-12-02 06:33:51
313,70,556331,1027,309,1,0,1036,GA12-A-1-4,0,0,,,2022-12-02 06:35:13,2022-12-02 06:35:13
314,70,638470,1883,310,3,0,1441,GA22,0,0,,,2022-12-02 06:35:13,2022-12-02 06:35:13
315,70,168468,1813,311,3,0,422,GA02-C-1-2,0,0,,,2022-12-02 06:35:13,2022-12-02 06:35:13
316,70,168470,1947,312,5,0,494,GA04-C-1-2,0,0,,,2022-12-02 06:35:13,2022-12-02 06:35:13
317,70,168426,1152,313,1,0,438,GA03-A-2-3,0,0,,,2022-12-02 06:35:13,2022-12-02 06:35:13
318,70,168416,1771,314,2,0,436,GA03-A-1-6,0,0,,,2022-12-02 06:35:13,2022-12-02 06:35:13
319,70,167562,1412,315,3,0,435,GA03-A-1-5,0,0,,,2022-12-02 06:35:13,2022-12-02 06:35:13
320,70,168488,905,316,4,0,499,GA04-C-2-2,0,0,,,2022-12-02 06:35:13,2022-12-02 06:35:13
321,70,168443,1748,317,2,0,495,GA04-C-1-3,0,0,,,2022-12-02 06:35:13,2022-12-02 06:35:13
322,71,876680,,326,1,1,10,FZ,0,0,,,2022-12-02 06:49:09,2022-12-04 16:09:36
323,72,470393,,318,2,2,693,GA07-B-3-5,0,0,,,2022-12-02 06:49:09,2022-12-04 16:09:36
324,72,470374,91,319,3,3,688,GA07-B-2-5,0,0,,,2022-12-02 06:49:09,2022-12-04 22:43:31
325,72,810532,2440,320,2,2,982,GA10-D-5-3,0,0,,,2022-12-02 06:49:09,2022-12-04 22:46:41
326,72,140484,2432,321,1,1,901,GA09-D-3-4,0,0,,,2022-12-02 06:49:09,2022-12-04 22:34:55
327,72,168416,2435,322,5,5,436,GA03-A-1-6,0,0,,,2022-12-02 06:49:09,2022-12-04 22:37:02
328,72,335011,524,323,8,8,1337,GA18-B-4-2,0,0,,,2022-12-02 06:49:09,2022-12-06 07:01:16
329,72,810529,2446,324,10,10,1207,GA15-A-3-3,0,0,,,2022-12-02 06:49:09,2022-12-04 22:50:41
330,72,810503,2441,325,4,4,951,GA10-C-1-4,0,0,,,2022-12-02 06:49:09,2022-12-04 22:47:19
331,73,145866,1846,327,5,0,1050,GA12-A-4-5,0,0,,,2022-12-02 06:52:27,2022-12-02 06:52:27
332,73,145875,1758,328,1,0,1046,GA12-A-3-5,0,0,,,2022-12-02 06:52:27,2022-12-02 06:52:27
333,73,509896,2444,329,10,0,1063,GA12-B-3-3,0,0,,,2022-12-02 06:52:27,2022-12-04 22:48:46
334,73,366815,2437,330,4,0,1241,GA15-D-2-2,0,0,,,2022-12-02 06:52:27,2022-12-04 22:38:55
335,73,366779,1878,331,3,0,1239,GA15-D-1-3,0,0,,,2022-12-02 06:52:27,2022-12-02 06:52:27
336,73,509884,1879,332,10,0,988,GA11-A-1-3,0,0,,,2022-12-02 06:52:27,2022-12-02 06:52:27
337,73,145875,1758,333,10,0,1046,GA12-A-3-5,0,0,,,2022-12-02 06:52:27,2022-12-02 06:52:27
338,73,145866,1846,334,1,0,1050,GA12-A-4-5,0,0,,,2022-12-02 06:52:27,2022-12-02 06:52:27
339,74,893456,805,335,2,0,10,FZ,0,0,,,2022-12-02 12:00:07,2022-12-02 12:00:07
340,75,896130,,336,1,0,,,0,0,,,2022-12-02 13:47:33,2022-12-02 13:47:33
341,76,931485,1983,337,1,0,10,FZ,0,0,,,2022-12-02 14:14:23,2022-12-02 14:14:23
342,76,923956,1325,338,1,0,10,FZ,0,0,,,2022-12-02 14:14:23,2022-12-02 14:14:23
343,77,680787,1411,339,1,0,732,GA07-D-3-4,0,0,,,2022-12-02 14:14:23,2022-12-02 14:14:23
344,77,925155,1664,340,1,0,1725,UR25-3-2,0,0,,,2022-12-02 14:14:23,2022-12-02 14:14:23
345,77,856371,674,341,1,0,1994,BE,0,0,,,2022-12-02 14:14:23,2022-12-05 04:30:36
346,78,932357,,342,1,0,,,0,0,,,2022-12-02 15:53:33,2022-12-02 15:53:33
347,79,887110,785,343,1,0,2002,NON_FZ,0,0,,,2022-12-02 16:18:44,2022-12-04 23:37:15
348,79,893456,805,344,1,0,10,FZ,0,0,,,2022-12-02 16:18:44,2022-12-02 16:18:44
349,80,893439,1799,345,1,0,10,FZ,0,0,,,2022-12-02 16:36:15,2022-12-02 16:36:15
350,81,876711,1208,346,1,0,10,FZ,0,0,,,2022-12-02 17:00:24,2022-12-02 17:00:24
351,82,849175,1155,347,1,0,1510,UR03-3-3,0,0,,,2022-12-02 17:04:56,2022-12-02 17:04:56
352,82,692013,1929,348,2,0,913,GA10-A-1-2,0,0,,,2022-12-02 17:04:56,2022-12-02 17:04:56
353,82,465539,1882,349,1,0,531,GA05-A-1-5,0,0,,,2022-12-02 17:04:56,2022-12-02 17:04:56
354,82,774929,1888,350,2,0,591,GA06-A-4-2,0,0,,,2022-12-02 17:04:56,2022-12-02 17:04:56
355,82,94029,1921,351,2,0,784,GA08-B-4-5,0,0,,,2022-12-02 17:04:56,2022-12-02 17:04:56
356,82,121948,1443,352,1,0,403,GA02-A-1-4,0,0,,,2022-12-02 17:04:56,2022-12-02 17:04:56
357,82,479282,1437,353,4,0,811,GA08-D-2-2,0,0,,,2022-12-02 17:04:56,2022-12-02 17:04:56
358,82,317866,755,354,1,0,1371,GA19-B-2-3,0,0,,,2022-12-02 17:04:56,2022-12-02 17:04:56
359,82,736060,459,355,1,0,1057,GA12-B-2-2,0,0,,,2022-12-02 17:04:56,2022-12-02 17:04:56
360,82,921224,1243,356,2,0,724,GA07-D-2-1,0,0,,,2022-12-02 17:04:56,2022-12-02 17:04:56
361,82,906943,1678,357,1,0,648,GA06-D-4-1,0,0,,,2022-12-02 17:04:56,2022-12-02 17:04:56
362,82,921230,1353,358,4,0,928,GA10-A-4-4,0,0,,,2022-12-02 17:04:56,2022-12-02 17:04:56
363,82,922073,1476,359,2,0,835,GA09-A-2-1,0,0,,,2022-12-02 17:04:56,2022-12-02 17:04:56
364,82,922072,1477,360,2,0,912,GA10-A-1-1,0,0,,,2022-12-02 17:04:56,2022-12-02 17:04:56
365,83,217,1689,361,1,0,1708,UR24-1-3,0,0,,,2022-12-02 17:15:02,2022-12-02 17:15:02
366,83,918542,1126,362,1,0,1801,UR33-3-4,0,0,,,2022-12-02 17:15:02,2022-12-02 17:15:02
367,83,918545,1125,363,1,0,1812,UR35-1-4,0,0,,,2022-12-02 17:15:02,2022-12-02 17:15:02
368,84,921996,1560,364,1,0,730,GA07-D-3-2,0,0,,,2022-12-02 17:34:46,2022-12-02 17:34:46
369,84,358477,1808,365,2,0,1351,GA18-D-2-2,0,0,,,2022-12-02 17:34:46,2022-12-02 17:34:46
370,84,159995,1851,366,1,0,764,GA08-A-4-5,0,0,,,2022-12-02 17:34:46,2022-12-02 17:34:46
371,84,150270,1818,367,5,0,420,GA02-B-2-5,0,0,,,2022-12-02 17:34:46,2022-12-02 17:34:46
372,84,479177,1435,368,3,0,820,GA08-D-4-2,0,0,,,2022-12-02 17:34:46,2022-12-02 17:34:46
373,84,638470,1883,369,1,0,1441,GA22,0,0,,,2022-12-02 17:34:46,2022-12-02 17:34:46
374,84,761735,1830,370,1,0,534,GA05-A-2-5,0,0,,,2022-12-02 17:34:46,2022-12-02 17:34:46
375,84,886440,1671,371,1,0,883,GA09-C-3-5,0,0,,,2022-12-02 17:34:46,2022-12-02 17:34:46
376,84,470614,1713,372,1,0,857,GA09-B-2-3,0,0,,,2022-12-02 17:34:46,2022-12-02 17:34:46
377,84,163117,1232,373,4,0,461,GA03-D-2-3,0,0,,,2022-12-02 17:34:46,2022-12-02 17:34:46
378,84,907202,164,374,1,0,977,GA10-D-4-2,0,0,,,2022-12-02 17:34:46,2022-12-04 22:32:33
379,84,751769,1841,375,1,0,1075,GA12-C-2-2,0,0,,,2022-12-02 17:34:46,2022-12-02 17:34:46
380,84,417239,1836,376,1,0,637,GA06-D-1-5,0,0,,,2022-12-02 17:34:46,2022-12-02 17:34:46
381,84,921227,1233,377,1,0,475,GA03-D-5-5,0,0,,,2022-12-02 17:34:46,2022-12-02 17:34:46
382,84,929996,1733,378,1,0,1058,GA12-B-2-3,0,0,,,2022-12-02 17:34:46,2022-12-02 17:34:46
383,84,929995,1682,379,3,0,989,GA11-A-1-4,0,0,,,2022-12-02 17:34:46,2022-12-02 17:34:46
384,84,143397,1373,380,2,0,1637,UR18-2-3,0,0,,,2022-12-02 17:34:46,2022-12-02 17:34:46
385,84,417240,1837,381,10,0,642,GA06-D-2-5,0,0,,,2022-12-02 17:34:46,2022-12-02 17:34:46
386,85,887234,1734,382,1,0,1476,UR00,0,0,,,2022-12-02 17:46:57,2022-12-02 17:46:57
387,85,887234,1969,382,2,0,1476,UR00,0,0,,,2022-12-02 17:46:57,2022-12-02 17:46:57
388,85,140154,1166,383,3,0,1587,UR10-2-3,0,0,,,2022-12-02 17:46:57,2022-12-02 17:46:57
389,85,312136,408,384,2,0,1915,ZN1,0,0,,,2022-12-02 17:46:57,2022-12-02 17:46:57
390,85,169267,1842,385,2,0,788,GA08-C-1-4,0,0,,,2022-12-02 17:46:57,2022-12-02 17:46:57
391,85,163019,1890,386,1,0,692,GA07-B-3-4,0,0,,,2022-12-02 17:46:57,2022-12-02 17:46:57
392,85,94037,2398,387,6,0,622,GA06-C-2-5,0,0,,,2022-12-02 17:46:57,2022-12-02 17:46:57
393,85,775074,1571,388,1,0,1076,GA12-C-2-3,0,0,,,2022-12-02 17:46:57,2022-12-02 17:46:57
394,85,792953,1732,389,1,0,374,GA000,0,0,,,2022-12-02 17:46:57,2022-12-02 17:46:57
395,85,417210,1618,390,1,0,657,GA06-D-5-5,0,0,,,2022-12-02 17:46:57,2022-12-02 17:46:57
396,85,823051,1195,391,2,0,1246,GA15-D-5-4,0,0,,,2022-12-02 17:46:57,2022-12-02 17:46:57
397,85,168468,1813,392,3,0,422,GA02-C-1-2,0,0,,,2022-12-02 17:46:57,2022-12-02 17:46:57
398,85,269888,1163,393,2,0,1326,GA18-A-3-4,0,0,,,2022-12-02 17:46:57,2022-12-02 17:46:57
399,85,269930,1406,394,3,0,1345,GA18-C-3-3,0,0,,,2022-12-02 17:46:57,2022-12-02 17:46:57
400,86,891086,1229,395,1,0,10,FZ,0,0,,,2022-12-02 17:48:29,2022-12-02 17:48:29
401,87,932351,,396,1,0,,,0,0,,,2022-12-02 17:50:37,2022-12-02 17:50:37
402,88,881267,1483,397,1,0,10,FZ,0,0,,,2022-12-02 18:02:46,2022-12-02 18:02:46
403,88,924365,1482,398,1,0,10,FZ,0,0,,,2022-12-02 18:02:46,2022-12-02 18:02:46
404,88,882016,1439,399,1,0,10,FZ,0,0,,,2022-12-02 18:02:46,2022-12-02 18:02:46
405,88,902046,1981,400,1,0,10,FZ,0,0,,,2022-12-02 18:02:46,2022-12-02 18:02:46
406,89,881905,1613,401,1,0,10,FZ,0,0,,,2022-12-02 18:03:05,2022-12-02 18:03:05
407,90,920171,1276,405,1,0,2002,NON_FZ,0,0,,,2022-12-02 18:04:49,2022-12-04 13:08:02
408,91,931524,1863,402,1,0,1691,UR22-3-4,0,0,,,2022-12-02 18:04:49,2022-12-02 18:04:49
409,91,211,1307,403,1,0,1751,UR28-3-2,0,0,,,2022-12-02 18:04:49,2022-12-02 18:04:49
410,91,755035,1309,404,1,0,1811,UR35-1-2,0,0,,,2022-12-02 18:04:49,2022-12-02 18:04:49
411,92,744647,1602,406,2,0,1142,GA14-A-1-2,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
412,92,509884,1879,407,2,0,988,GA11-A-1-3,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
413,92,145875,1758,408,1,0,1046,GA12-A-3-5,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
414,92,366779,1878,409,2,0,1239,GA15-D-1-3,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
415,92,311183,1479,410,2,0,615,GA06-C-1-2,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
416,92,311343,1480,411,2,0,503,GA04-C-2-6,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
417,92,311400,1583,412,2,0,442,GA03-B-1-1,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
418,92,311405,1843,413,2,0,619,GA06-C-2-2,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
419,92,921231,1357,414,3,0,855,GA09-B-2-1,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
420,92,922087,1475,415,2,0,966,GA10-D-1-4,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
421,92,922069,1881,416,2,0,916,GA10-A-1-5,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
422,92,921230,1353,417,2,0,928,GA10-A-4-4,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
423,92,922072,1477,418,2,0,912,GA10-A-1-1,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
424,92,922073,1476,419,2,0,835,GA09-A-2-1,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
425,92,785837,1252,420,1,0,797,GA08-C-3-3,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
426,92,886431,1214,421,2,0,734,GA07-D-4-1,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
427,92,311377,1769,422,2,0,498,GA04-C-1-6,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
428,92,886440,1671,423,1,0,883,GA09-C-3-5,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
429,92,680787,1411,424,2,0,732,GA07-D-3-4,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
430,92,443994,1528,425,3,0,852,GA09-B-1-3,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
431,92,711029,1807,426,2,0,949,GA10-C-1-2,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
432,92,743592,1773,427,1,0,884,GA09-C-4-2,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
433,92,311382,908,428,3,0,399,GA01-C-2-5,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
434,92,693013,1927,429,1,0,899,GA09-D-3-2,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
435,92,762237,1765,430,1,0,374,GA000,0,0,,,2022-12-02 18:06:28,2022-12-02 18:06:28
436,93,893032,1714,435,1,0,10,FZ,0,0,,,2022-12-02 18:14:08,2022-12-02 18:14:08
437,94,823064,1428,431,1,0,1722,UR25-2-2,0,0,,,2022-12-02 18:14:08,2022-12-02 18:14:08
438,94,114879,323,432,6,0,1475,UR,0,0,,,2022-12-02 18:14:08,2022-12-02 18:14:08
439,94,259714,469,433,3,0,374,GA000,0,0,,,2022-12-02 18:14:08,2022-12-02 18:14:08
440,94,920840,1700,434,1,0,1476,UR00,0,0,,,2022-12-02 18:14:08,2022-12-02 18:14:08
441,95,897602,1096,436,1,0,10,FZ,0,0,,,2022-12-02 18:26:10,2022-12-02 18:26:10
442,95,930222,,437,1,0,,,0,0,,,2022-12-02 18:26:10,2022-12-02 18:26:10
443,95,930179,1780,438,1,0,10,FZ,0,0,,,2022-12-02 18:26:10,2022-12-02 18:26:10
444,96,907898,1029,439,1,0,10,FZ,0,0,,,2022-12-02 18:28:18,2022-12-02 18:28:18
445,97,932349,,440,1,0,,,0,0,,,2022-12-02 18:28:18,2022-12-02 18:28:18
446,97,932355,,441,1,0,,,0,0,,,2022-12-02 18:28:18,2022-12-02 18:28:18
447,97,932358,,442,1,0,,,0,0,,,2022-12-02 18:28:18,2022-12-02 18:28:18
448,97,932357,,443,1,0,,,0,0,,,2022-12-02 18:28:18,2022-12-02 18:28:18
449,98,844261,1680,444,1,0,10,FZ,0,0,,,2022-12-02 19:05:27,2022-12-02 19:05:27
450,99,358463,1825,445,3,0,1348,GA18-D-1-2,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
451,99,240401,1092,446,1,0,1013,GA11-B-4-2,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
452,99,461107,2384,447,2,0,925,GA10-A-4-1,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
453,99,144275,1133,448,1,0,832,GA09-A-1-3,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
454,99,144275,1884,448,2,0,832,GA09-A-1-3,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
455,99,886438,1110,449,2,0,1082,GA12-C-4-2,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
456,99,761680,1720,450,1,0,528,GA05-A-1-2,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
457,99,711029,1807,451,1,0,949,GA10-C-1-2,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
458,99,761735,1943,452,1,0,534,GA05-A-2-5,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
459,99,150256,1108,453,1,0,417,GA02-B-2-2,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
460,99,886440,1671,454,1,0,883,GA09-C-3-5,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
461,99,921225,1246,455,1,0,630,GA06-C-4-3,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
462,99,922072,1477,456,1,0,912,GA10-A-1-1,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
463,99,922073,1476,457,1,0,835,GA09-A-2-1,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
464,99,692006,1930,458,2,0,923,GA10-A-3-3,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
465,99,762285,1633,459,2,0,1916,ZN2,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
466,99,481400,,460,1,0,,,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
467,99,929996,1733,461,1,0,1058,GA12-B-2-3,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
468,99,913423,1803,462,3,0,617,GA06-C-1-4,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
469,99,97011,1205,463,2,0,723,GA07-D-1-5,0,0,,,2022-12-02 19:06:29,2022-12-02 19:06:29
470,100,680787,1411,464,1,0,732,GA07-D-3-4,0,0,,,2022-12-02 19:14:31,2022-12-02 19:14:31
471,100,417239,1836,465,1,0,637,GA06-D-1-5,0,0,,,2022-12-02 19:14:31,2022-12-02 19:14:31
472,100,826336,1500,466,1,0,1235,GA15-C-4-1,0,0,,,2022-12-02 19:14:31,2022-12-02 19:14:31
473,100,121940,1662,467,1,0,408,GA02-A-2-4,0,0,,,2022-12-02 19:14:31,2022-12-02 19:14:31
